机型,制造序列号,机号,参考类型,指令类型,件号,序号,章节号,非计划,故障确认,拆换原因,安装日期,部件装上飞行小时数,部件装上飞行循环数,部件装上使用小时数,部件装上使用循环数,拆换日期,部件拆下飞行小时数,部件拆下飞行循环数,部件拆下使用小时数,部件拆下使用循环数,故障描述,部件本次装机使用小时,故障处理,部件本次装机使用循环,装上件号,装上序号,最近送修公司,CY TSN,FH TSN,送修至拆下时间/FH,送修至拆下时间/CY,件号描述,DEF#,TLB号
73N,73N02046,5439    ,DE    ,CC    ,541674-4                ,108-7785        ,21    ,X,X,FAIL  ,2011-01-15,12857:50,6709,35361:17,19503,2013-05-26,20909:15,10451,43412:42,23245,,8051:25,   航后完成MCO-2013-05-25更换左冲压空气作动筒，测试正常。挂签号：3004079武卫兵AF accomplish MCO-2013-05-25 replace the actuator of left ram airtest work normally.tag no:3004079,3742,541674-4                ,13353           ,重庆鹏华,14801,28505.45,8051:25,3742,(AOG)ACTUATOR-EXHAUST                                       ,2040152,10693004
73N,73N00067,2636    ,DE    ,CC    ,541674-4                ,108-7714        ,21    ,X,X,FAIL  ,2010-07-06,40030:59,21310,46418:13,27439,2013-08-01,49795:44,26327,56182:58,32456,,9764:45,   航后完成MCO更换右侧冲压剑气门ACT 依据amm21*-51-22调节测试正常，张平Af accomplsih MCO replace the RH ram air inlet actuatorDo the test refer to AMM21-51-22 work normal,5017,541674-4                ,12742           ,武汉航达,8838,17692.3,9764:45,5017,(AOG)ACTUATOR-EXHAUST                                       ,2136638,10693661
73N,73N01170,2676    ,DE    ,CC    ,541674-4                ,14538           ,21    ,X,X,FAIL  ,2011-01-11,29408:00,15010,00:00,0,2013-07-26,37461:35,19108,8053:35,4098,,8053:35," 鉴于25日反映左组件再现灯亮故障,开门航后自检控制1#有ACT信息,依据AMM21-51-00更换ACT作动筒,测试正常(关华)",4098,541674-4                ,14005           ,,13311,25460.19,, ,(AOG)ACTUATOR-EXHAUST                                       ,2127363,10695093
73N,73N04355,5712    ,DE    ,CC    ,541674-4                ,16332           ,21    , , ,SWAP  ,2013-02-08,00:00,0,00:00,0,2013-05-31,909:18,437,909:18,437,,909:18,"    航后自检ZTC无故障，为判断故障，依据AMM21-51-21本机右组件冲压进气门ACT与5735右组件ACT对串，测试系统工作正常。 刘星AF test ZTC has no fault,for troubleshooting refer AMM21-51-21transfer the 5712 right pack RAM ACT with 5735 right pack RAMACT test system ok.",437,541674-4                ,14036           ,,8026,15018.13,, ,(AOG)ACTUATOR-EXHAUST                                       ,2047548,10699089
73N,73N03339,5463    ,DE    ,CC    ,541674-4                ,14268           ,21    ,X,X,FAIL  ,2010-07-16,00:00,0,00:00,0,2013-06-26,9514:37,4991,9514:37,4991,下降期间右组件PACK单通道失效。机组,9514:37,"     依据MEL21-32保留放行，无M项工作。徐州机务FLB10699531B航后自检ZTC有右ACT故障信息，清除后正常，更换右侧ACT后测试正常。胡杰辉AF BITE ZTC THERE HAS A FAULT MESSAGE OF ACT,REPLACE THE ACT AND TESTOK.SN:14968",4991,541674-4                ,14968           ,,47,88.03,, ,(AOG)ACTUATOR-EXHAUST                                       ,2084070,10699531
73N,73N01921,5153    ,DE    ,CC    ,541674-4                ,8837            ,21    ,X,X,FAIL  ,2010-06-05,14816:07,7181,31996:21,15920,2013-10-24,25639:13,12645,42819:27,21384,"滑出时再现后左组件PACK灯亮,复位后左PACK灯熄灭.  机组",10823:06,"    按MEL放行.  库尔勒机务:刘超FLB10700045B航后自检有左组件ACT信息,依据AMM21-51-00更换左组件ACT,测试正常. 谢卫东AF check has ACT message on left pack refer AMM21-51-00replace left ACT test is normal",5464,541674-4                ,68-7576         ,武汉航达,33220,59700.26,10823:06,5464,(AOG)ACTUATOR-EXHAUST                                       ,2258811,10700043
73N,73N03095,5462    ,DE    ,CC    ,541674-4                ,11109           ,21    ,X,X,FAIL  ,2011-11-14,6441:14,3273,19365:13,9606,2013-06-03,11569:53,5920,24493:52,12253,左组件灯亮.机组,5128:39,"      过站自检有ACT 代码.PCK灯可复位,清除代码测试正常.冯亮TR find ACT code on ZTC PACL can be rest clear the code test okFLB10702683B航后自检1#控制器无故障代码,当排除故障,依据AMM21-51-21更换左冲压空气作动筒,测试正常,地面开空调长时间测试正常.任琳AF BITE 1# PZTC 10 fault fir isolating fault refer to AMM21-51-21replaced the RAM AIR ACTUATOR test ok open air condition test ok",2647,541674-4                ,11581           ,重庆鹏华,20078,37972.33,5128:39,2647,(AOG)ACTUATOR-EXHAUST                                       ,2051185,10702680
73N,73N03392,5540    ,DE    ,CC    ,541674-4                ,14136           ,21    ,X,X,FAIL  ,2010-08-23,00:00,0,00:00,0,2013-05-28,8653:03,4535,8653:03,4535,FROM FLB0702774A,8653:03,"    航后自检2号ZTC无故障信息,检查冲压进气门和折流门运动顺畅,为判断故障依据AMM21-51-21更换右冲压进气门作动筒,自检2号ZTC无故障信息,恢复至正常.任琳AF BITE 2# ZTC no fault check inlet door and defect troubleshootingrefer to AMM21-51-21 replaced the IAM ACTUATOR test ok it to normal",4535,541674-4                ,99-8348         ,,30327,59459.34,, ,(AOG)ACTUATOR-EXHAUST                                       ,2042805,10702777
73N,73N01745,5116    ,DE    ,CC    ,541674-4                ,11217           ,21    ,X,X,FAIL  ,2011-09-22,21541:00,10597,18428:31,9008,2013-11-13,28457:11,14182,25344:42,12593,航前检查左组件再现有PACK灯亮有ACT信息.周永文PF BITE L pack have the ACT message,6916:11,"  依据AMM21-51-21更换左组件,ACT作动器,测试正常.周永文Refer to AMM21-51-21 replace the RAM AIR inlet acctuator of L packtest`s OK",3585,541674-4                ,13186           ,重庆鹏华,14449,29301.12,6916:11,3585,(AOG)ACTUATOR-EXHAUST                                       ,2288483,10707489
73N,73N04063,5663    ,DE    ,CC    ,541674-4                ,15889           ,21    ,X,X,FAIL  ,2012-05-23,00:00,0,00:00,0,2014-05-06,6474:55,3324,6474:55,3324,左组件灯亮 自检有ACT信息 The pack light on the have ACT message李荣辉,6474:55,   航后检查组件温度无异常 依AMM21-51-21 更换ACT 更换后依据AMM21-51-21-740-001 测试结果正常 AF check the pack temperature is normal refer toAMM21-51-21 replace ACT of lefc pack refer to AMM21-51-21-240-001test ok  TAG:4043192,3324,541674-4                ,71-5303         ,,38150,68389.3,, ,(AOG)ACTUATOR-EXHAUST                                       ,2577383,10708598
73N,73N03733,5620    ,DE    ,CC    ,541674-4                ,15480           ,21    ,X,X,FAIL  ,2014-11-13,10716:42,5443,7818:20,3996,2015-12-11,13857:29,7044,10959:07,5597,"过站机组反映右组件灯亮，复位后正常 广州机务TR THE CREW REPORT RIGHT PACK LIGHT ON, RESET OK",3140:47,"    过站自检左右空调系统控制器，结果正常，测量右组件管路温度正常，为判断故障，更换右组件ACT及压气机出口传感器，测试正常 广州机务TR BITE L AND R AIR CONDITION ZTC, TEST OK, CHECK R PACK TUBETEMPERATURE 0K, FOR MAKE SURE THE TROUBLE REPLACE R PACK ACT ANDCOMPRESSOR OUT LET SWITCH, TEST OK",1601,541674-4                ,16242           ,HONEYWELL,9273,17987.25,3140:47,1601,(AOG)ACTUATOR-EXHAUST                                       ,3636745,10708613
73N,73N02570,5765    ,DE    ,CC    ,541674-4                ,9680            ,21    ,X,X,FAIL  ,2013-06-01,15245:17,7430,33599:26,17397,2013-12-04,16885:46,8243,35239:55,18210,"航后TG邮件,再现左组件灯亮,自检有ATC信息.AF TG mail,left pack light illuminate when recall,bite test showsACT message.温家兴",1640:29,"  航后参考AMM21-51-21更换左组件冲压空气作动器,测试正常.AF refer AMM21-51-21 replaced left pack ram air inlet actuatortest ok.温家兴",813,541674-4                ,14268           ,海口维修室,11357,21890.39,1640:29,813,(AOG)ACTUATOR-EXHAUST                                       ,2323180,10709594
73N,73N03783,5611    ,DE    ,CC    ,541674-4                ,15221           ,21    ,X,X,FAIL  ,2011-09-17,00:00,0,00:00,0,2013-11-12,7011:54,3595,7011:54,3595,FLB10710313A,7011:54,"    航后进一步排故,依据AMM21-51-21更换冲压空气入口作动器,依据AMM21-61-21更换驾驶舱配平空气调节活门,测试空调正常.茹志平AF for troubleshooting,refer to AMM21-51-21 replace RAM entryactuator and refer to AMM21-61-21 replace trim modulating valve,testok.TAG:3007037.TAG:3011213.",3595,541674-4                ,13231           ,,13764,25608.38,, ,(AOG)ACTUATOR-EXHAUST                                       ,2289281,10710314
73N,73N02144,5763    ,DE    ,CC    ,541674-4                ,11736           ,21    ,X,X,FAIL  ,2012-09-12,16759:27,7968,14373:07,6643,2014-02-07,21049:41,10196,18663:21,8871,,4290:14,"   航后为了排除左组件再现时有ACT信息航后依据AMM21-51更换左组件ACT,并在ZTC1自检测试正常。杨旭AF trouble shooting ACT message refer to AMM21-51 replace L/H ACT andbite the ZTC1 the result is normal.",2228,541674-4                ,9940            ,武汉航达,16994,28400.52,4290:14,2228,(AOG)ACTUATOR-EXHAUST                                       ,2426257,10710657
73N,73N00154,5060    ,DE    ,CC    ,541674-4                ,19-7891         ,21    ,X,X,FAIL  ,2011-10-08,39852:11,26286,37986:41,19462,2015-12-17,51638:22,33198,49772:52,26374,航后检查发现左组件冲压进气折流门不工作 陈剑AF CHECK AND FOUND THE RAM AIR DOOR NOT WORK OF LEFT PACK,11786:11," 航后依据AMM21-51-00更换左组件冲压进气折流门作动器，测试符合手册要求AF REFER TO AMM21-51-00 REPPLACED RAM AIR ACTUATOR, TEST OK  陈剑",6912,541674-4                ,12867           ,重庆鹏华,15188,27686.13,11786:11,6912,(AOG)ACTUATOR-EXHAUST                                       ,3651496,10711457
73N,73N03186,5503    ,DE    ,CC    ,541674-4                ,13186           ,21    ,X,X,FAIL  ,2013-06-11,10501:07,5426,14086:15,7246,2013-10-08,11598:14,6010,15183:22,7830,机组反映左组件灯亮.王晓宇crew report LH pack light light,1097:07,  航后自检ZTC1有ACT信息依据AMM21-51-00更换左组件ACT测试正常.王晓宇AF BITE ZTC1 has ACT message  refer AMM21-51-00 replaced ACT of LHpack test ok,584,541674-4                ,14960           ,,12944,23701.49,, ,(AOG)ACTUATOR-EXHAUST                                       ,2234846,10712886
73N,73N03038,5478    ,DE    ,CC    ,541674-4                ,75-6468         ,21    ,X,X,FAIL  ,2012-01-13,7515:49,3787,50798:14,33740,2014-05-19,15329:35,7690,58612:00,37643,,7813:46,"   FROM:FLB10714521B航后依据AMM21-51-21更换ACT作动器,测试正常,并撤除DD201410541AF refer to AMM21-51-21 replace the ACT assy test it is ok closedthe DD201410541    卞晶     TAG:4026126",3903,541674-4                ,108-7715        ,重庆鹏华,31194,59573.08,7813:46,3903,(AOG)ACTUATOR-EXHAUST                                       ,2598303,10714533
73N,73N02778,5408    ,DE    ,CC    ,541674-4                ,42-5773         ,21    ,X,X,FAIL  ,2012-02-26,10071:38,5207,66028:11,36313,2014-05-14,17243:21,8922,73199:54,40028,,7171:43,    FROM   FLB11717042B航后更换右组件ACT 测试正常  关闭DD201410061   TAG:4180825AF replace RH ACT and test ok close DD201410061霍光富  OFF:541674-4/42-5773    ON:541674-4/444BOH:BACB30NNKL0(2EA),3715,541674-4                ,9444            ,重庆鹏华,25994,50479.29,7171:43,3715,(AOG)ACTUATOR-EXHAUST                                       ,2589997,10717060
73N,73N02419,5358    ,DE    ,CC    ,541674-4                ,13131           ,21    ,X,X,FAIL  ,2012-07-06,15726:31,7925,11253:06,5993,2014-06-01,21991:47,11100,17518:22,9168,"航后再现右组件灯亮,自检ZTC有ACT信息,田少希AF RECALL AND FOUND THE RIGHT PACK LIGHT WAS ON BITE THE ZTC FOUNDACT message",6265:16,"  航后依据AMM21-51-21更换右组件中空气折流作动器,恢复后测试自检正常,田少希   AF REFER TO AMM21-51-21 REPLACE THE RIGHT PACK RAM AIRINLET ACACCTOR  PUT IT USUSAL AND TEST TO BITE IS OK",3175,541674-4                ,13885           ,重庆鹏华,13882,26949.52,6265:16,3175,(AOG)ACTUATOR-EXHAUST                                       ,2618991,10718350
73N,73N03889,5636    ,DE    ,CC    ,541674-4                ,15480           ,21    ,X,X,FAIL  ,2012-01-06,00:00,0,00:00,0,2014-05-26,7818:20,3996,7818:20,3996,左侧单通道故障机组,7818:20,"   航后自检有ACT信息,完成MCO-2014-05-26-19清洁左组件散热器,更换左组件ACT测试正常AF accomplish MCO clean heat exchanger and replace L ACT test ok高宏伟",3996,541674-4                ,18-7418         ,,39871,68896.09,, ,(AOG)ACTUATOR-EXHAUST                                       ,2611017,10718815
73N,73N02121,5709    ,DE    ,CC    ,541674-4                ,11742           ,21    ,X,X,FAIL  ,2011-10-28,13772:41,8102,13509:42,6231,2014-04-18,21486:24,11722,21223:25,9851,"双发启动后再次检查时,R组件灯亮参照MEL执行.机组",7713:43,"    航后ETC2自检有ACT信息,依据AMM21-51-21更换右组件进气门ACT,测试系统工作正常.刘星AF TEST ETC2 HAS ACT MESSAGE ,REF AMM21-51-21 REPLACE R PACK AIRINTET ACT TEST SYSTEM OKFLB10719216 按MEL21-51放行,无""estok.TAG:3007037.",3620,541674-4                ,15263           ,广州航新,8001,15487.42,7713:43,3620,(AOG)ACTUATOR-EXHAUST                                       ,2548390,10719215
73N,73N02769,5418    ,DE    ,CC    ,541674-4                ,12258           ,21    ,X,X,FAIL  ,2012-06-03,11253:06,5993,13987:48,6888,2014-05-13,17669:13,9298,20403:55,10193,FL10721851A,6416:07,"    航后依据AMM21-51-21-000-801,AMM21-51-21-400-801拆装冲压门作动器,依据AMM21-51-21-740-001测试工作正常.张磊AF refer to AMM21-51-21-000-801,AMM21-51-21-400-801 remove/installrefer to AMM21-51-21-740-001 test work normal挂签号4080826",3305,541674-4                ,57-214          ,重庆鹏华,11509,22038.02,6416:07,3305,(AOG)ACTUATOR-EXHAUST                                       ,2589501,10721857
73N,73N02769,5418    ,DE    ,CC    ,541674-4                ,57-214          ,21    ,X,X,FAIL  ,2014-05-13,17669:13,9298,7753:01,4106,2014-05-17,17688:37,9313,7772:25,4121,机组反映右侧中压级气门无法关闭.机务crew report that the door RH not closed,19:24, 航后依据AMM21-51更换右侧进气门作动器.测试正常.万辉AF REPLACE THE RH AND INLET ACTUATOR REFER TO AMM21-51-21 TEST OK,15,541674-4                ,12902           ,海口维修室,15271,30178.05,19:24,15,(AOG)ACTUATOR-EXHAUST                                       ,2595081,10721868
73N,73N02611,5835    ,DE    ,CC    ,541674-4                ,16862           ,21    ,X,X,FAIL  ,2014-04-24,17565:27,8618,00:00,0,2014-05-02,17627:33,8649,62:06,31,机组反映左组件有ACT 信息  门略有卡滞cockpit pack have ACT failure message the ram air inlet door failure张博,62:06,      航后依据AMM21-51-21 完成左侧充压进气门作动器的更换 并完成校装铰链机构拆流作动依旧卡滞  检查铰链螺钉有咬死  重新磅力测试工作正常AF refer AMM21-51-21 replace L-RAM air mlet actuator and adjustit lubricate  the compartment the door still failnre inspecta scrow is not in good condition repairit and test is ok张博,31,541674-4                ,16616           ,,8680,16355.32,, ,(AOG)ACTUATOR-EXHAUST                                       ,2570452,10722836
73N,73N04355,5712    ,DE    ,CC    ,541674-4                ,15817           ,21    ,X,X,FAIL  ,2013-06-14,1040:16,511,3348:03,1783,2014-05-09,4186:08,2035,6493:55,3307,FL10785768A,3145:52,"    航后依据AMM21-51-00更换右组件ACT后测试不通过,继续更换ACT后测试正常.AF refer to AMM21-51-00 replace the RH ACT,test fail,go on replaceACT,test ok挂签号4026041,4043022任晓彦",1524,541674-4                ,9716            ,,30032,49965.28,, ,(AOG)ACTUATOR-EXHAUST                                       ,2583224,10722923
73N,73N04355,5712    ,DE    ,CC    ,541674-4                ,9716            ,21    ,X,X,FAIL  ,2014-05-09,4186:08,2035,36585:26,23105,2014-05-09,4186:08,2035,36585:26,23105,FL10785768A,00:00,"    航后依据AMM21-51-00更换右组件ACT后测试不通过,继续更换ACT后测试正常.AF refer to AMM21-51-00 replace the RH ACT,test fail,go on replaceACT,test ok挂签号4026041,4043022任晓彦",0,541674-4                ,14149           ,海口维修室,13811,24649.53,00:00,0,(AOG)ACTUATOR-EXHAUST                                       ,2583224,10722923
