机型,制造序列号,机号,参考类型,指令类型,件号,序号,章节号,非计划,故障确认,拆换原因,安装日期,部件装上飞行小时数,部件装上飞行循环数,部件装上使用小时数,部件装上使用循环数,拆换日期,部件拆下飞行小时数,部件拆下飞行循环数,部件拆下使用小时数,部件拆下使用循环数,故障描述,部件本次装机使用小时,故障处理,部件本次装机使用循环,装上件号,装上序号,最近送修公司,CY TSN,FH TSN,送修至拆下时间/FH,送修至拆下时间/CY,件号描述,DEF#,TLB号
73N,73N04381,5713    ,DE    ,CC    ,398908-5                ,27240           ,21    ,X,X,FAIL  ,2017-06-04,13452:01,6806,1957:03,1448,2018-04-27,16131:11,8256,4636:13,2898,右组件灯亮了. 张杰RIGHT PACK LIGHT COME ON,2679:10,"  航后自检ZTC有TCV信息，依据AMM21-51-10 更换右组件TCV，并测试正常.张杰 AF DO ZTC BITE TEST,RESULT IS TCV FAULT,REFER TO AMM21-51-10REPLACE THE TCV OF RIGHT PACK,AND TEST NORMAL.",1450,398908-3                ,13970           ,霍尼韦尔,13730,26228.41,2679:10,1450,(AOG)VALVE                                                  ,6095508,11437356
73N,73N04063,5663    ,DE    ,CC    ,398908-5                ,22730           ,21    ,X,X,FAIL  ,2016-07-17,13258:27,6719,5267:27,2672,2018-03-02,18165:57,9347,10174:57,5300,"左组件灯亮,自检ZTC有TCV信息.房轶智LH PACK light come on ,BITE ZTC there is a ""ssage..LT,REFER TO ",4907:30,"    航后自检左ZTC有TCV信息,目视检查冲压作动机构无卡滞,依据AMM21-51-10更换左组件TCV,完成相关测试,结果符合手册要求,再现时组件灯不亮.房轶智AF BITE LH ZTC have a ""lly,refer to AMM21-51-10 replace LH pack TCV,test normalLH PACK light do not come on..hedd10-PIN4 C6-IN12 13 toground refer to AMM21-61-21",2628,398908-3                ,9758            ,海口维修室,18311,35686.41,, ,(AOG)VALVE                                                  ,5897865,11439507
73N,73N06520,1491    ,DE    ,CC    ,398908-5                ,30088           ,21    ,X,X,FAIL  ,2017-07-24,00:00,0,00:00,0,2018-04-06,1953:05,1037,1953:05,1037,航后检查左组件CONT CABIN DUCT 温度高AF check L cont cabin duct high temperature李龙,1953:05,"   航后依据AMM21-51-10更换温度控制后门测试无渗漏,完成自检结果正常AF refer to AMM21-51-10 replaced the tcv test no leakage accomplishedselfotl is ok lh李龙",1037,398908-3                ,5997            ,,28880,56026.32,, ,(AOG)VALVE                                                  ,6023090,11442722
73N,73N06520,1491    ,DE    ,CC    ,398908-5                ,30091           ,21    ,X,X,FAIL  ,2017-07-24,00:00,0,00:00,0,2018-04-07,1957:57,1039,1957:57,1039,左组件管道温度拨动L pack duct temperature wave刘康,1957:57,"       航后与其他飞机对串空调温度选择面板,故障依旧,依据AMM21-61-21 更换驾驶舱区域配平活门,依据AMM21-51-11更换左组件STCV 依据AMM21-61-17 更换PFTC 清洁T471 后,左组件温度22度,管道8度,AF inferchange the lamperature panel the fault contrve reter amm21-61-17 repalce the cockpit zone TCV refer AMM21-51-11 repalcedl pack stcv refer AMM21-61-17 replaced PFTC clean T471 L PACK22 duct 8靖徐成  周静超",1039,398908-5                ,24608           ,,4717,9291.13,, ,(AOG)VALVE                                                  ,6025835,11442725
73N,73N04147,5686    ,DE    ,CC    ,398908-5                ,8204            ,21    ,X,X,FAIL  ,2017-11-04,16613:07,8576,36979:30,18829,2018-04-04,17820:02,9187,38186:25,19440,左组件再现时PACK灯亮.任俊澄L PACK LEFT PACK LIGHT ON,1206:55,"   航后自检ETC有TCV信息,参考AMM21-51-10-400-801更换左组件TCV,测试正常.任俊澄AF BITE ZTC HAD TCV MASSAGE REFER AMM21-51-10-400-801 REPLACARD THEL PACK TCV TEST OK",611,398908-3                ,15403           ,海口维修室,10932,20852.03,1206:55,611,(AOG)VALVE                                                  ,6013761,11442967
73N,73N02831,5429    ,DE    ,CC    ,398908-5                ,22176           ,21    ,X,X,FAIL  ,2017-05-07,25732:02,13653,6954:46,3660,2018-08-12,29424:03,15568,10646:47,5575,"合肥三亚航段7500m左组件灯亮,按检查单处置,TRIP RESET后灯灭,温度选择器调冷后灯再亮,按检查单处置关闭组件金属电门.  机组",3692:01,"    航后依据AMM21-51-10-400-801和AMM21-51-21-400-801更换左组件TCV和冲压空气进气作动器,完成ZTC自检,结果正常.  王俊AF refer to AMM21-51-10-400-801 and AMM21-51-21-400-801 replacethe TCV and ram air inlet actuator accomplish ZTC bite test,test OK",1915,398908-5                ,30688           ,海口维修室,1345,2549.51,, ,(AOG)VALVE                                                  ,6467284,11443875
73N,73N01800,5141    ,DE    ,CC    ,398908-5                ,27404           ,21    ,X,X,FAIL  ,2018-03-05,40070:27,20470,3603:44,2023,2018-03-13,40136:38,20502,3669:55,2055,CONT CAB INOP TEMP 按压再现时亮.机组,66:11,"      按MEL21-21-02-01放行,完成""(机组).南昌机务 Ref MEL21-21-02-01dispatch work ""m. FLB11444580 航后依据21-51-00ZTC上做自检,ETC2号右驾驶舱配平活门故障信息,复位后测试正常,依据AMM21-61-21,更换驾驶舱配平活门,测试无漏气,两部ZTC测试正常. 赵沛 AF refer to 21-51-00 BITE in the ZTC find thefilght deck trim valve fault reset ther test OK refer to AMM21-61-21replace the flisht deck TAV test  no leakage ztc test OK..s short ma",32,398908-5                ,30690           ,霍尼韦尔,1526,2939.46,66:11,32,(AOG)VALVE                                                  ,5937609,11444579
73N,73N04678,5853    ,DE    ,CC    ,398908-5                ,11411           ,21    ,X,X,FAIL  ,2016-05-26,8198:38,4005,22600:24,11460,2019-02-09,16524:58,8062,30926:44,15517,"空中巡航右PACK跳开,复位正常.机组",8326:20,"          过站自检ZTC无故障信息,空调工作正常.罗寿文TR bite ZTC no massafe pack work normalFL11445858A:过站依据AMM21-51-10更换右侧TCV,测试正常.杨健成TR refer AMM21-51-10 replace R/H TCV test okFL11445859B:过站依据AMM21-51-04更换ACM,测试正常.杨健成TR refer AMM21-51-04 replace ACM test okFL11445860A:航后依据AMM21-51-52更换右组件温度传感器,测试正常.卢伯添AF refer to AMM21-51-52 replace R/H pack temperature sensor andtemperature sensor 温度传感器 PN:MS28034-1FL11445860B:航后依据AMM21-61-20对串1号和2号ZTC,测试正常.卢伯添AF refer to AMM21-61-20 change NO.1 and NO.2 ZTC and test ok",4057,398908-3                ,12386           ,海口维修室,13127,25684.43,, ,(AOG)VALVE                                                  ,7104779,11445857
73N,73N02459,5359    ,DE    ,CC    ,398908-5                ,23735           ,21    ,X,X,FAIL  ,2016-06-06,28138:54,14648,3318:37,1780,2018-06-21,34506:50,18247,9686:33,5379,后半舱温度起飞前闷热，空中阶段偏冷，驾驶舱将温度调节到最高依然偏冷，空调系统温度调节不放.乘务,6367:56,      过站感受温度正常.请航后进一步处理.陶旭TR deal the temp is normal deal with is at AF pleaeFROM CLB 11447200航后清洁后舱温度传感器.依据AMM21-61-21更换后舱空气配平活门.测试正常.马生阳AF clean temperature  buib of AFT cabin refer to AMM21-61-21 replaceTAV of AFT cabin test normal,3599,398908-3                ,13387           ,霍尼韦尔,13259,25102.16,6367:56,3599,(AOG)VALVE                                                  ,6283969,11447199
73N,73N02821,5417    ,DE    ,CC    ,398908-5                ,24266           ,21    ,X,X,FAIL  ,2016-11-21,24685:00,13153,4185:11,1984,2018-03-07,28471:16,15087,7971:27,3918,航前反映左组件灯亮.  杜定杰PF REPORT THE LPACK LIGHT COME ON,3786:16,       航后自检ZTC有左TCV信息. 检查左组件ACM叶片完好.依据AMM21-51-03完成左组件散热器反向吹除.依据AMM21-51-10更换TCV.测试正常.再次自检ZTC结果正常.无信息.长时间运转空调.结果均正常.   杜定杰FLB 11447928 BAF TEST ZTC HAVE L TCV FAULT MESSAGE CHECK THE CAMES OF L ACM ISNORMAL REFER TO AMM21-51-03 ACCOMPLISHED CLEAN THE L HEAT EXCHANGEAND REFER TO AMM21-51-10 REPLACED THE L TCV TEST NORMAL TEST THE ZTCAGAIN RESULT IS NORMAL USE THE A/C LONG TIME RESULT ALL NORMAL,1934,398908-3                ,12767           ,海口维修室,11860,22815.07,, ,(AOG)VALVE                                                  ,5916534,11447928
73N,73N05331,1796    ,DE    ,CC    ,398908-5                ,22699           ,21    ,X,X,FAIL  ,2017-06-02,6673:33,3535,7198:16,3743,2018-03-22,9044:43,4809,9569:26,5017,,2371:10,"   为排除本机再现时PACK灯亮,自检ZTC有左TCV信息,依据 AMM21-51-10 更换左组件 TCV,完成安装测试正常     郑兆勇 FOR SHOOTING RECALL PACK IS ONBITE ZTC HAVE LEFT TCV MESSAGE REFER TO AMM21-51-10 REPLACE LEFT PACKTCV TEST NORMAL",1274,398908-3                ,4218            ,HONEYWELL,7015,13623.42,7223:01,3893,(AOG)VALVE                                                  ,5969484,11449548
73N,73N06827,1213    ,DE    ,CC    ,398908-5                ,31725           ,21    ,X,X,FAIL  ,2018-02-16,00:00,0,00:00,0,2018-04-15,352:37,173,352:37,173,空调性能监控左组件温度37°编高.张良生AIR CONDITIONING performance MONITORING LH PACK TEMP 37°.,352:37,"   航后自检左PFTC 有TCV信息,依据AMM21-51-10更换左组件TCV,安装测试正常张良生AF DO LH PFTC BITE SHOW MES TCV,REF TO AMM21-51-10 REPLACED THE LH PACK TCV,INSTALLATION TEST OK .",173,398908-5                ,24607           ,,5171,9844.08,, ,(AOG)VALVE                                                  ,6052539,11449554
73N,73N05633,6808    ,DE    ,CC    ,398908-5                ,25252           ,21    ,X,X,FAIL  ,2015-10-14,00:00,0,00:00,0,2018-03-22,6889:04,3513,6889:04,3513,乘务反映后舱温度高.  梅超the crew feed back the after passenger compartment temperaturehight,6889:04,  航后依据AMM21-61-21. 更换后舱配平空气活门.测试正常.无渗漏.  梅超AF refer AMM21-61-21. replaced the zone trim air modulatingvalve of the after passenger compartment test is OK no leakage,3513,398908-3                ,17392           ,,10553,20632.1,, ,(AOG)VALVE                                                  ,5970397,11451566
73N,73N03865,5623    ,DE    ,CC    ,398908-5                ,6392            ,21    ,X,X,FAIL  ,2016-07-13,14644:13,7627,45001:34,22811,2019-01-05,22060:42,11630,52418:03,26814,FROM FLB11451725A,7416:29,   航后依据AMM21-61-00自检两部ZTC其中ZTC2有TCV信息航后依据AMM21-51-10更换右组件TCV，测试正常。付靖杰AF REF AMM21-61-00 DO THE ZTC bite test，ZTC2 have TCVfault messageAF refer to AMM21-51-10 replac the right pack TCV test ok,4003,398908-3                ,19066           ,海口维修室,7876,17110.29,, ,(AOG)VALVE                                                  ,6978047,11451725
73N,73N05577,6066    ,DE    ,CC    ,398908-5                ,22174           ,21    ,X,X,FAIL  ,2017-11-07,5835:24,3058,8177:49,4371,2018-04-06,7105:07,3722,9447:32,5035,"再现检查时,右组件灯亮.TNA机务",1269:43,"      短停依据AMM21-61完成区域控制器自检,上一航段有TCV信息,清楚后测试正常.TNA机务 TR refer to AMM21-61 accmplish PACK/ZONE CONT2 BITE test OKFROM FLB 11457584B航后自检ZTC无故障信息,依据AMM21-51-10更换右组件TCU并测试正常,无故障灯亮.张杰 AF do ZTC bite test have no fault message referAMM21-51-10 replace the TCU of right pack test normal and not faultlight come on",664,398908-5                ,24616           ,霍尼韦尔,4170,8293.53,1269:43,664,(AOG)VALVE                                                  ,6021237,11457584
73N,73N05128,1727    ,DE    ,CC    ,398908-5                ,22178           ,21    ,X,X,FAIL  ,2016-09-26,5712:19,2921,6228:24,3284,2018-06-11,10956:06,5769,11472:11,6132,空中巡航过程右组件灯亮，执行组件检查单后接至跳开关复位后 电门组件灯灭机组,5243:47,"          航后依据AMM21-51-10-000-801更换右组件TCV 未完成测试.王帅 AF refer toAMM21-51-10-000-801 replace the right pack TCV don't test 
FROM FLB 11462817B航后依据AMM21-51-03-000-805-002更换右组件主次级散热器依据AMM71-51-04-000-802-002更换右组件ACM 测试正常.王帅 AF refer toAMM21-51-03-000-805-002 repalce the right pack heat exchanger referto AMM71-51-04-000-802-002 repalce the right pack ACM test it ok
FROM FLB 11462818B
航后依据AMM21-51-10-000-801完成更换TCU=V后的测试测试正常.王帅
AF refer to AMM21-51-10-000-801 accomplish replace the TCV
test test is normal",2848,398908-3                ,10486           ,海口维修室,17445,33870.09,, ,(AOG)VALVE                                                  ,6250537,11462817
73N,73N00731,2652    ,DE    ,CC    ,398908-5                ,26186           ,21    ,X,X,FAIL  ,2018-02-28,54876:08,29100,4523:39,2362,2018-05-12,55451:23,29414,5098:54,2676,右组件灯亮。纪晓明RH PACK LIGHT ON.,575:15,"   航后自检ZTC有TCV信息，依据AMM21-51-10更换右组件TCV测试正常无渗漏，自检ZTC2正常。纪晓明AF BITE ZTC HAVE TCV MES ,REF TO AMM21-51-10 RPLACED RH PACK ,TCVTEST NORMAL NO LEAK.",314,398908-3                ,4496            ,霍尼韦尔,32421,50878.57,575:15,314,(AOG)VALVE                                                  ,6147207,11465172
73N,73N00548,5083    ,DE    ,CC    ,398908-5                ,30389           ,21    ,X,X,FAIL  ,2018-07-17,54642:26,32660,2084:46,1108,2018-08-01,54759:15,32724,2201:35,1172,机组反映左组件灯亮 ，曹鹏 crew  fecd LH pack light is on,116:49, 航后依据AMM21-51-10更换左组件TCV 测试正常.曹鹏 AF refer toAMM21-51-10 replace the TCV of LH pack and test result is normal,64,398908-3                ,19497           ,霍尼韦尔,8646,16856.12,116:49,64,(AOG)VALVE                                                  ,6428959,11465547
73N,73N01805,5137    ,DE    ,CC    ,398908-5                ,13982           ,21    ,X,X,FAIL  ,2018-04-25,37299:35,19155,21987:52,11665,2018-05-19,37483:31,19257,22171:48,11767,航后检查发现右组件温度高.马祥龙AF check and found the right fack temperature high,183:56,"  航后依据AMM21-51-10更换右组件温度控制活门,测试正常.马祥龙AF refer to AMM21-51-10 replace right fack temperature control valvetest OK",102,398908-3                ,15672           ,海口维修室,12121,23586.19,183:56,102,(AOG)VALVE                                                  ,6171273,11473014
73N,73N02648,5375    ,DE    ,CC    ,398908-5                ,22892           ,21    ,X,X,FAIL  ,2016-12-04,27008:01,13897,5941:25,2991,2018-06-01,31355:38,16064,10289:02,5158,,4347:37,  航后依据AMM21-51-10更换左组件TCV，测试正常，完成MCO-2018-06-01-109王宏东AF refer to AMM21-51-10 replaced left TCV test it ok accomplished,2167,398908-5                ,27404           ,海口维修室,2681,4912.49,, ,(AOG)VALVE                                                  ,6220537,11478085
73N,73N00577,5090    ,DE    ,CC    ,398908-5                ,23572           ,21    ,X,X,FAIL  ,2016-08-13,48177:39,30077,4035:54,2034,2018-07-15,53721:35,32662,9579:50,4619,监控左右组件温度偏高.吴国荣monitong the L  pack and R pack temperature on the high side,5543:56,      航后完成空调系统检查.并依据AMM21-51-10更换右组件TCV和左组件TCV测试正常.温度正常.吴国荣AF accomplish  inspection of air condition system refer to AMM21-51-10. replace the L pack TCV andFROM FLB 11478451R pack TCV accomplish pauction test result is normalthe temperature is normal,2585,398908-5                ,29957           ,海口维修室,2104,4184.43,, ,(AOG)VALVE                                                  ,6368360,11478451
73N,73N06688,1347    ,DE    ,CC    ,398908-5                ,30902           ,21    ,X,X,FAIL  ,2017-11-14,00:00,0,00:00,0,2018-10-26,2747:12,1390,2747:12,1390,空中再现检查时左PACK 灯亮  后舱IONE TEMP 灯亮 机组,2747:12,  航后依据AMM21-61-21 更换后舱 区域配平活门 测试正常AF REFER TO AMM21-61-21 REPALCE AFT IENE TRIN MODULATION VALE TESTNORMAL  雷琛,1390,398908-3                ,13387           ,,13259,25102.16,, ,(AOG)VALVE                                                  ,6730681,11489847
73N,73N06077,1538    ,DE    ,CC    ,398908-5                ,27677           ,21    ,X,X,FAIL  ,2016-09-03,00:00,0,00:00,0,2018-11-07,6287:24,3336,6287:24,3336,FL11490106A,6287:24,   航后依据AMM21-61-21更换驾驶舱配平活门，测试正常AF REF AMM21-61-21 replace control compartment trim air modulatingvolve ，test normal董剑鸣,3336,398908-5                ,30048           ,,610,878.23,, ,(AOG)VALVE                                                  ,6771248,11490110
73N,73N06715,1375    ,DE    ,CC    ,398908-5                ,31030           ,21    ,X,X,FAIL  ,2017-12-02,00:00,0,00:00,0,2018-06-01,1365:35,657,1365:35,657,,1365:35,"    航后依据AMM21-51-10更换左组件温度控制活门,测试无渗漏,依据AMM21-61-00-740-801-002,自检正常.  胡贤AF refer to AMM21-51-10 replace the L pack TCV,no leak in testrefer to AMM21-61-00-740-801-002 there is no fault on theground test",657,398908-5                ,22174           ,,6151,11627.16,, ,(AOG)VALVE                                                  ,6216921,11491938
73N,73N05853,7173    ,DE    ,CC    ,398908-5                ,26452           ,21    ,X,X,FAIL  ,2016-03-30,00:00,0,00:00,0,2018-08-25,6999:25,3884,6999:25,3884,FROM FL 11492701A,6999:25,   航后完成DD201834835，依据AMM21-51-10 更换左组件温度控制活门和AMM21-51-04 更换左组件空气循环，测试正常.关闭撤除DD201834835. 纪晓明AF accomplished DD201834835 refer to AMM21-51-10 and 21-51-04 toreplace TCV and  ACM of left pack，test it ok.closed and removed,3884,398908-5                ,23572           ,,5346,11011.49,, ,(AOG)VALVE                                                  ,6514005,11492704
