机型,制造序列号,机号,参考类型,指令类型,件号,序号,章节号,非计划,故障确认,拆换原因,安装日期,部件装上飞行小时数,部件装上飞行循环数,部件装上使用小时数,部件装上使用循环数,拆换日期,部件拆下飞行小时数,部件拆下飞行循环数,部件拆下使用小时数,部件拆下使用循环数,故障描述,部件本次装机使用小时,故障处理,部件本次装机使用循环,装上件号,装上序号,最近送修公司,CY TSN,FH TSN,送修至拆下时间/FH,送修至拆下时间/CY,件号描述,DEF#,TLB号
73N,73N00103,2637    ,DE    ,CC    ,398908-3                ,10926           ,21    ,X,X,FAIL  ,2012-05-18,44770:31,23533,11347:59,5822,2013-05-28,47672:57,25142,14250:25,7431,"机组航前检查左翼身过热灯亮,右侧组件跳开灯亮,且均不能复位, 左WING-BODYOVERHEAT,右PACK,后续机务接手处理 机组",2902:26,"    自检翼身过热组件有24信息,检查发现左空调舱后壁板附近有漏气,依据MEL21-01-01-01放行,自检右ZTC右TCV信息,依据AMM21-51-10更换右组件TCV后,测试正常.林炜 24 show on M237,air leak found in LH A/C compartmentdispatch per MEL21-01-01-01 FL10593735B TCV light come on in RHZ/TC,replace R TCV,according to AMM21-51-10 test ok",1609,398908-3                ,13830           ,海口维修室,6235,11659.57,2902:26,1609,(AOG)VALVE(重点监控件号)                                    ,2042511,10593735
73N,73N02144,5763    ,DE    ,CC    ,398908-3                ,5812            ,21    ,X,X,FAIL  ,2012-07-07,16277:51,7707,00:00,0,2013-06-10,18720:34,9018,2442:43,1311,FLB10633288B,2442:43,"   航后完成FC201310702更换前舱配平活门,后舱配平活门左TCV,测试正常,撤除FC20130702.王平AF accomplished FC201310702 replaced FWD TRIM VALVE AFT TRIM VAVLEAFT TRIM VALVE TCV test ok remove FC20130702.",1311,398908-3                ,13385           ,,6756,12970.38,, ,(AOG)VALVE(重点监控件号)                                    ,2061616,10633300
73N,73N03066,5479    ,DE    ,CC    ,398908-3                ,3469            ,21    ,X,X,FAIL  ,2012-05-30,8341:31,4316,23729:58,12560,2013-01-15,10312:46,5339,25701:13,13583,,1971:15," 航后依据AMM21-61更换驾驶舱区域配平空气调节活门,测试正常(张连权)AF refer to AMM21-61 replace the valve test is ok",1023,398908-3                ,11967           ,海口维修室,14895,29114.36,1971:15,1023,(AOG)VALVE(重点监控件号)                                    ,1865966,10538679
73N,73N02144,5763    ,DE    ,CC    ,398908-3                ,9091            ,21    ,X,X,FAIL  ,2007-01-15,00:00,0,00:00,0,2013-06-10,18720:34,9018,18720:34,9018,FLB10633288B,18720:34,"   航后完成FC201310702更换前舱配平活门,后舱配平活门左TCV,测试正常,撤除FC20130702.王平AF accomplished FC201310702 replaced FWD TRIM VALVE AFT TRIM VAVLEAFT TRIM VALVE TCV test ok remove FC20130702.",9018,398908-3                ,4340            ,,25396,40912.58,, ,(AOG)VALVE(重点监控件号)                                    ,2061616,10633300
73N,73N00212,2638    ,DE    ,CC    ,398908-3                ,11030           ,21    ,X,X,FAIL  ,2012-06-23,44941:32,22474,6323:21,3590,2012-06-23,44941:32,22474,6323:21,3590,"航后自检区域温度控制器有1# TCV故障信息,检查发现TCV 失效.陈锐AF do the bite and there is TCV failed message, find the TCV failed",00:00,"    航后依据AMM21-51 更换左组件TCV, 测试正常.陈锐AF refer to AMM21-51, replaced the L pack TCV and test ok注：2012.6.29号查SN:11030历史发现在2011.05.29北京发料给2638但系统中一直未装机，查找20110527-0601系统记录中未找到相关记录为完成拆换现将SN:11030装机。",0,398908-3                ,4218            ,HONEYWELL,7014,13622.28,00:00,0,(AOG)VALVE(重点监控件号)                                    ,1622608,10563371
73N,73N00212,2638    ,DE    ,CC    ,398908-3                ,4218            ,21    , , ,SWAP  ,2012-06-23,44941:32,22474,40834:14,20112,2013-07-29,48117:15,24228,44009:57,21866,见FLB10669528A 故障2,3175:43," 航后询问机组后续航段正常,自检ZTC1和ZTC2测试正常,为隔离故障,将左组件TCV与后客舱活门对串,测试正常(厉海松)",1754,398908-3                ,2338            ,武汉航达,46723,83822.42,3175:43,1754,(AOG)VALVE(重点监控件号)                                    ,2131532,10669530
73N,73N03186,5503    ,DE    ,CC    ,398908-3                ,2982            ,21    ,X,X,FAIL  ,2012-06-30,7337:47,3757,22250:52,12048,2016-09-22,21292:47,11311,36205:52,19602,航后检查发现后组件灯亮。林德康AF CHECK AND FOUND RH PACK LIGHT COME ON.,13955:00,"   航后依据AMM21-61-00执行ZTC自检，TCV灯亮，依据AMM21-51-10更换右组件TCV,测试正常、林德康AF REF TO AMM21-61-00 DO ZTC BITE,THE TCV LIGHT COME ON,REF AMM21-51-10 REPLACE THE RH PACK TCV,TEST IS OK.",7554,398908-5                ,27749           ,武汉航达,4535,6942.46,13955:00,7554,(AOG)VALVE(重点监控件号)                                    ,4348709,0013600B
73N,73N01191,2677    ,DE    ,CC    ,398908-3                ,12632           ,21    ,X,X,FAIL  ,2012-07-04,34117:14,16942,7887:57,4065,2016-06-07,46651:40,23742,20422:23,10865,工程师反映右组件温度高(陈卫志),12534:26,"航后依据AMM21-51更换右侧TCV货舱,测试正常(陈卫志)",6800,398908-3                ,9758            ,HONEYWELL,18310,35685.01,16020:29,8622,(AOG)VALVE(重点监控件号)                                    ,4079503,10985615
73N,73N01796,5136    ,DE    ,CC    ,398908-3                ,9544            ,21    , , ,SWAP  ,2012-07-09,20261:23,10101,15556:50,7554,2012-08-13,20590:00,10251,15885:27,7704,机组反映再现时左组件灯亮，清除后正常。   李旭东Rew report left pack light on view and can clear it to normal,328:37,   航后自检ZTC无故障信息，为进一步排除故障，依据AMM21-51-11将左侧TCU与右侧TCU对串，测试正常无渗漏。  李旭东AF bite ZTC no message for trouble shorting refer to AMM21-51-11exchange normal left TCU witch right TCU test ok no leakage,150,398908-3                ,2623            ,武汉航达,36085,65727.22,328:37,150,(AOG)VALVE(重点监控件号)                                    ,1682488,10508461
73N,73N00212,2638    ,DE    ,CC    ,398908-3                ,20120405A       ,21    ,X,X,FAIL  ,2012-07-13,45075:48,22554,31614:51,17685,2013-04-25,47177:23,23671,33716:26,18802,,2101:35, 航后依据AMM21-51更换右侧TCV测试正常.卿三林AF refer to AMM21-51 replace the TCV test is ok,1117,398908-3                ,282C            ,武汉航达,8720,16440.24,2101:35,1117,(AOG)VALVE(重点监控件号)                                    ,1997506,10553411
73Q,73C03067,2501    ,DE    ,CC    ,398908-3                ,4501            ,21    , , ,SWAP  ,2012-07-20,42543:19,26200,30031:45,15098,2013-10-27,46447:38,28498,33936:04,17396,太原起飞机组反映驾驶舱温度无法调节到合适温度起飞后驾驶舱温暖控制旋钮补齐作用。机组,3904:19,"              深圳过站自检ZTC1和ZTC2，正常无故障信息，调节驾驶舱温度选择电门驾驶管道温度指示正常，清洁驾驶舱温暖传感器，测试正常。SZX TR do the ZTC1 and ZTC2  bite normal no message adjust thetemp seletor switch the chth has dust temp indirecting is normalclean the cont the cabin sensor the test ok刘汉森FLB10611742A航后店面检查驾驶舱温度选择电门调节正常，更换驾驶舱温度传感器，依据AMM21-61-60, 测试参照AMM21-61-95将左组件TCV与后舱配平空气活门对串完成控制测试，结果正常。AF ground test temperature adjusted and dicate normal. refer toAMM21-61-60 replaced do the temperature sensor test ok.refer AMM21-61-95 to normal.  meter change LH pack TCV with AFTTIRM VALVE test ok.梁金贵",2298,398908-3                ,11030           ,武汉航达,8688,15378.3,3904:19,2298,(AOG)VALVE(重点监控件号)                                    ,2263194,10611741
73Q,73C03067,2501    ,DE    ,CC    ,398908-3                ,4311            ,21    ,X,X,FAIL  ,2012-07-20,42543:19,26200,32590:50,18275,2013-09-26,46161:02,28337,36208:33,20412,驾驶舱温度摆动不稳定.鲁承聪The temperature of control cabin is hot stablize,3617:43,"    AF自检ZTC无故障信息,左右对串ZTC故障依旧,将驾驶舱温度选择放到全热发现驾驶舱温度配平活门来回开关,根据手册AMM21-11-00更换驾驶舱温度配平活门测试正常.鲁承聪Test the ZTCS in AF there is no message swap the ZTCS and the faultis go on ,replaced the trim air valve of control cabin and tested OK",2137,398908-3                ,9838            ,海口维修室,12433,24215.07,3617:43,2137,(AOG)VALVE(重点监控件号)                                    ,2218897,10698692
73N,73N01921,5153    ,DE    ,CC    ,398908-3                ,2815            ,21    ,X,X,FAIL  ,2012-07-30,21738:17,10625,39045:42,22231,2013-08-15,24979:07,12314,42286:32,23920,,3240:50,"    为进一步排除右PACK灯亮故障，航后进行程控测试，无故障信息，并根据AMM25-51-10-000-801更换右TCV，测试结果正常。王泽For troubleshooting ""ller,test ok and replace the TCV,test ok..e trim air valve of control cabin and test",1689,398908-3                ,9081            ,海口维修室,17463,35099.12,3240:50,1689,(AOG)VALVE(重点监控件号)                                    ,2157634,10654098
73N,73N04115,5685    ,DE    ,CC    ,398908-3                ,2390            ,21    ,X, ,FAIL  ,2012-07-31,16:29,12,38825:25,20459,2013-10-13,4014:17,2127,42823:13,22574,"前舱空调制冷效果差(8-13排之间).乘务Air-condition system has a poor cooling function注明:驾驶舱反复调节多次,仍温度过高.",3997:48," 航后依据AMM21-61更换后舱配平活门,测试无渗漏.周永文AF refer to AMM21-61 replace the AFT zone trim air valve",2115,398908-3                ,11628           ,海口维修室,15910,31260.41,3997:48,2115,(AOG)VALVE(重点监控件号)                                    ,2242140,10276053
73N,73N04381,5713    ,DE    ,CC    ,398908-3                ,18891           ,21    ,X,X,FAIL  ,2013-03-07,00:00,0,00:00,0,2014-02-15,3098:51,1556,3098:51,1556,滑行中左组件灯亮.无法恢复.机长,3098:51,"     按MEL21-01-01-01放行.Refer to MEL21-01-01-01dispatch.李素威
FLB10646987B
航后询问机组后续使用正常.依据手册.自检两部ZTC通过,无信息.但左组件 TCV有异常噪音.依据AMM25-51-10更换左TCV 测试左组件工作正常. 自检 ZTC通过无信息.恢复飞机到正常.BITE ZTC no message be found But LH TCVmake noise replaced the LH TCV refer AMM25-51-10 test ok.洪永锋",1556,398908-3                ,2368            ,,32986,63629.18,, ,(AOG)VALVE(重点监控件号)                                    ,2440404,10646984
73N,73N00587,5082    ,DE    ,CC    ,398908-3                ,2313            ,21    ,X,X,FAIL  ,2012-08-16,35410:42,24149,22519:52,13805,2013-08-19,38854:14,25848,25963:24,15504,起飞后ZONE TEMP灯亮，按检查单处置无效，机舱温度急剧上升，无法忍受。飞机返航。机组,3443:32,    过站自检双组件都有驾驶舱配平活门区域信息，驾驶舱区域温度灯亮，无法清除。观察左组件驾驶舱配平活门，在测试过程中一直处在关位未作动。更换该活门，测试正常。无信息，无故障灯亮。韦雄飞 TR test the packhave trim valve zone message check found the valve not work replacedit and test ok,1699,398908-3                ,11762           ,海口维修室,15002,29761.34,3443:32,1699,(AOG)VALVE(重点监控件号)                                    ,2164219,10639623
73N,73N03066,5479    ,DE    ,CC    ,398908-3                ,3617            ,21    ,X,X,FAIL  ,2012-08-20,8975:14,4670,42305:56,21336,2012-09-22,9267:59,4817,42598:41,21483,FLB10521786A,292:45, 航后更换左组件TCV测试正常.肖铮replace L TCV AMM21-51-10 test ok,147,398908-3                ,9544            ,武汉航达,9027,16306.52,292:45,147,(AOG)VALVE(重点监控件号)                                    ,1727169,10521788
73N,73N03378,5539    ,DE    ,CC    ,398908-3                ,8003            ,21    , , ,SCH   ,2012-08-23,6369:18,3431,24324:53,11793,2012-08-25,6369:18,3431,24324:53,11793,FROM:FLB10561816A,00:00,   依据AMM21-51-00 更换航线不可用件，测试正常，挂签号：0006009refer to AMM21-51-00 replace the TW test okTAG:0006009姜新磊,0,398908-3                ,12767           ,武汉航达,11859,22810.06,3211:28,1641,(AOG)VALVE(重点监控件号)                                    ,1697922,10561818
73N,73N03299,5735    ,DE    ,CC    ,398908-3                ,13830           ,21    ,X,X,FAIL  ,2010-05-25,00:00,0,00:00,0,2013-02-09,7994:59,4157,7994:59,4157,FROM:FLB10653652A,7994:59,"         为进一步排除左组件故障,更换左组件空气循环机(ACM)和主温度控制活门(TCV)测试无渗漏,左空调工作正常For further troubleshooting the left pack fault replaced the leftACM and main TCV test ok何永华封圈:BACP11K6(3EA)封圈:S0604-2-230(2EA)FLB10653657A:ADD SPARES PN何永华封圈:S9026T041",4157,398908-3                ,3091            ,,34811,59906.38,, ,(AOG)VALVE(重点监控件号)                                    ,1897131,10653656
73N,73N00577,5090    ,DE    ,CC    ,398908-3                ,7931            ,21    ,X,X,FAIL  ,2012-08-25,35460:23,24143,19541:41,10659,2014-09-03,42123:26,27414,26204:44,13930,左组件温度高.陈剑L pack high temperature,6663:03,    航后完成MCO依据手册AMM21-51-10更换左组件TCV 依据手册AMM21-51-11更换左组件STCV测试无渗漏工作正常满足手册要求.陈剑AF accomplished MCO refer to AMM21-51-10 replaced the L pack of TCVrefer to AMM21-51-10 replaced the STCV of L pack test no leakagework in normal,3271,398908-3                ,4107            ,武汉航达,30605,61463.01,6663:03,3271,(AOG)VALVE(重点监控件号)                                    ,2784487,10837102
73N,73N03378,5539    ,NRC   ,CC    ,398908-3                ,12767           ,21    ,X,X,FAIL  ,2012-08-25,6369:18,3431,8341:31,4316,2016-06-19,18496:31,9688,20468:44,10573,"被B-5463飞机串件右空调下区域配平活门（PN:398908-3),需要恢复。
RESTORETHE LOWER ZONE TRIM VALVE（PN:398908-3) OF R/H A/C ROBBED BY B-5463.",12127:13,"      1
1-1.  参考AMM 21-61-21-400-801 REV59安装区域配平活门。 
INSTALL THEZONE TRIM VALVE REF AMM 21-61-21-400-801 REV59. 
1-2.  参考AMM 21-61-00-700-806-002 REV 59，执行组件/区域温度控制器自检，确保结果符合手册要求。 CARRY OUT PACK/ZONE TEM CTL BITE FER TO AMM 21-61-00-700-806-002REV 59,MAKE SURE THE RESULT ACCORD WITH MANUAL REQUIREMENT. 
1-3.  参考AMM 21-61-21-400-801 REV59进行安装测试确保无渗漏。
DO THE INSTALLATION TEST AND MAKE SURE NO LEAKAGE PER AMM 21-61-21-400-801 REV59. 
",6257,398908-5                ,20804           ,HONEYWELL,6863,13795.02,12127:13,6257,(AOG)VALVE(重点监控件号)                                    ,807164,
73N,73N03647,5580    ,DE    ,CC    ,398908-3                ,8003            ,21    ,X,X,FAIL  ,2012-09-13,4278:44,2313,24324:53,11793,2013-12-18,8516:35,4523,28562:44,14003,"兰州滑出后右PACK灯亮,复位后灭.机组",4237:51,"    西安过站自检ZTC2有TCV信息,复位后正常.宫冠睿TR bite ZTC2 TCV message, rest normal.FL10733180 ZGC 航后依据AMM21-51-10更换右组件TCV,测试正常,清除ZTC假信息,挂签号:3014486.霍光富AF refer to AMM21-51-10 to replace the RHTCV and test ok, clear the message on ZTC.",2210,398908-3                ,13387           ,海口维修室,13259,25102.16,4237:51,2210,(AOG)VALVE(重点监控件号)                                    ,2346146,10733177
73N,73N03378,5539    ,DE    ,CC    ,398908-3                ,14124           ,21    ,X, ,NFF   ,2010-08-10,00:00,0,00:00,0,2013-02-10,7919:52,4203,7919:52,4203,,7919:52,"  更换前客舱区域温度配平活门,测试正常,撤DD201302149.肖峥rep;lace zone trim valve,clear DD201302149挂签号0210842",4203,398908-3                ,9740            ,,18469,35842.53,, ,(AOG)VALVE(重点监控件号)                                    ,1898125,10655574
73N,73N02373,5346    ,DE    ,CC    ,398908-3                ,8837            ,21    ,X,X,FAIL  ,2012-09-20,16899:51,8402,20222:45,9934,2013-02-03,18120:23,9047,21443:17,10579,FROM FLB10583834A,1220:32,  航后完成DD201301919 更换温度控活门，温度活门位于左空调舱。吴建军AF accomplsihed DD201301919  replace the TCV of LH air conditiontest ok and close DD201301919 test ok,645,398908-3                ,8986            ,海口维修室,18980,35976.11,1220:32,645,(AOG)VALVE(重点监控件号)                                    ,1889110,10546972
